income,hours.per.week,age,education,occupation,workclass,native.country
0,50,33,10,4,2,0
0,48,38,9,2,1,0
0,40,35,10,4,3,0
0,43,42,9,11,1,0
0,40,47,13,2,4,0
0,35,34,9,3,5,0
0,40,53,10,5,1,0
0,45,37,11,6,1,0
0,40,33,10,2,1,0
0,40,38,13,2,5,0
0,60,52,10,5,1,0
0,80,35,13,5,5,0
0,60,46,14,9,1,0
0,30,28,9,2,1,0
0,40,58,11,2,1,0
0,70,29,13,5,3,0
0,40,30,10,2,1,0
0,50,53,9,11,4,0
0,40,53,9,3,1,0
0,40,31,11,9,1,0
0,40,46,10,5,6,0
0,50,59,12,4,1,0
0,40,62,9,2,2,0
0,35,46,9,7,1,0
0,50,45,10,4,1,0
0,40,63,10,9,6,0
0,20,73,2,11,1,0
0,40,75,10,2,2,0
0,40,45,15,6,5,0
0,40,39,9,8,1,0
0,38,32,10,13,6,0
0,60,25,13,5,1,0
0,40,24,5,8,1,0
0,30,24,9,3,1,0
0,40,31,7,7,1,0
0,16,31,10,3,1,0
0,30,20,9,9,1,0
0,55,39,10,3,1,0
0,40,19,9,3,1,0
0,40,18,9,4,1,0
0,20,18,10,3,1,0
0,30,19,10,9,5,0
0,15,17,7,3,1,0
0,25,17,8,3,1,0
0,25,19,10,4,1,0
0,35,21,10,9,1,0
0,40,23,10,9,1,0
0,15,39,6,3,2,0
0,28,20,10,9,1,0
0,20,20,11,3,6,0
0,16,21,9,3,1,0
0,15,18,9,7,1,0
0,16,19,10,1,1,0
0,30,22,10,11,1,0
0,40,26,1,8,1,1
0,40,19,9,3,1,0
0,40,22,9,4,1,0
0,32,37,13,8,1,0
0,30,47,5,3,1,0
0,25,57,9,3,1,0
0,30,21,10,2,1,0
0,25,21,9,3,1,0
0,16,25,9,10,5,0
0,40,23,13,8,1,0
0,15,17,5,7,1,0
0,18,17,7,7,1,0
0,36,20,10,3,1,0
0,9,21,10,1,1,0
0,60,32,9,5,1,0
0,60,50,9,2,3,0
0,50,31,10,3,1,0
0,84,60,5,10,2,0
0,40,34,9,2,1,0
0,50,34,12,8,1,0
0,40,45,9,9,4,0
0,45,57,10,5,1,0
0,40,55,7,3,1,0
0,40,61,10,5,1,0
0,70,51,13,5,2,0
0,50,35,9,10,1,0
0,40,29,10,2,1,0
0,45,40,9,5,1,0
0,50,46,9,10,2,0
0,55,48,4,11,1,0
0,50,36,13,6,5,0
0,50,46,9,10,2,0
0,40,42,9,2,1,0
0,45,57,10,2,1,0
0,44,43,10,3,1,0
0,50,28,9,8,1,0
0,44,49,9,4,1,0
0,98,49,9,10,2,0
0,55,33,9,4,1,0
0,45,30,10,4,1,0
0,50,54,9,4,1,0
0,40,56,10,5,3,0
0,38,36,13,6,6,0
0,40,40,9,2,2,0
0,40,32,9,2,1,0
0,65,47,11,2,2,0
0,40,40,1,3,1,1
0,60,37,9,11,1,0
0,42,28,12,8,1,0
0,55,37,9,2,1,0
0,38,48,10,5,1,0
0,50,31,9,2,1,0
0,50,26,13,5,1,0
0,55,23,9,4,1,0
0,40,49,9,2,1,0
0,40,56,14,6,6,0
0,40,47,12,6,1,0
0,45,34,9,6,1,0
0,45,32,9,4,1,0
0,60,28,10,5,1,0
0,55,38,14,6,5,0
0,45,34,9,4,1,0
0,45,36,11,6,1,0
0,70,30,9,11,1,0
0,40,26,14,6,1,0
0,40,40,14,6,1,0
0,38,56,16,6,5,0
0,40,44,14,6,5,0
0,55,33,12,9,5,0
0,35,53,14,6,5,0
0,50,61,9,2,1,0
0,40,65,15,6,2,0
0,3,81,13,6,2,1
0,20,68,9,13,5,0
0,40,39,5,5,3,1
0,40,61,4,11,1,0
0,40,61,4,11,1,0
0,40,46,4,3,1,1
0,40,56,8,5,3,0
0,40,30,7,7,1,1
0,40,35,9,2,6,0
0,38,34,10,2,1,0
0,40,27,10,8,1,0
0,4,65,14,6,5,1
0,35,74,10,6,2,0
0,50,26,3,2,1,0
0,70,62,15,6,1,0
0,45,45,9,7,1,0
0,40,28,9,4,1,0
0,40,37,9,2,1,0
0,60,28,9,4,1,0
0,40,46,10,8,1,0
0,40,39,9,9,4,0
0,40,37,9,2,1,0
0,48,39,12,2,1,0
0,30,51,11,9,5,0
0,40,42,10,9,1,0
0,45,40,9,2,1,0
0,25,23,10,9,1,0
0,72,43,10,1,1,0
0,40,55,9,9,6,0
0,40,56,9,9,1,0
0,20,44,13,9,1,0
0,40,30,10,8,1,0
0,40,36,10,3,1,0
0,33,62,10,4,1,0
0,40,33,9,9,1,0
0,10,19,10,4,1,0
0,32,19,4,2,1,0
0,24,19,10,3,1,0
0,15,26,9,12,1,1
0,40,19,10,4,1,0
0,20,32,9,8,1,0
0,10,22,10,3,1,0
0,16,21,10,1,1,0
0,40,25,6,7,1,0
0,30,21,12,10,1,0
0,10,21,10,5,6,0
0,12,17,7,4,1,0
0,3,57,4,4,1,0
0,12,23,13,4,1,0
0,30,30,9,4,1,0
0,40,18,7,7,1,0
0,18,17,6,3,1,0
0,35,39,4,3,1,0
0,23,18,7,3,1,0
0,40,17,6,13,5,0
0,12,21,10,4,6,0
0,35,18,10,7,1,0
0,20,19,8,3,1,0
0,20,18,7,4,1,0
0,15,18,10,9,1,0
0,40,17,7,9,4,0
0,12,17,6,3,1,0
0,45,19,6,7,1,0
0,15,20,10,4,1,0
0,45,57,2,2,2,1
0,10,17,6,3,1,0
0,22,21,10,4,1,0
0,8,46,13,8,1,0
0,20,18,9,4,1,0
0,20,23,9,2,1,0
0,26,27,9,2,1,0
0,32,48,6,8,1,0
0,24,46,4,12,1,1
0,30,31,9,4,1,0
0,25,25,11,1,1,0
0,40,26,9,2,1,0
0,40,35,9,3,1,0
0,40,27,13,4,1,0
0,40,42,13,4,1,0
0,40,20,9,8,1,0
0,54,32,10,10,1,0
0,40,50,9,6,4,0
0,38,55,13,1,1,0
0,64,29,12,1,6,0
0,40,41,4,2,1,0
0,60,25,13,5,1,0
0,40,29,13,6,1,0
0,48,23,9,4,1,0
0,35,25,13,2,1,0
0,40,42,10,8,1,0
0,40,41,9,11,2,0
0,40,32,13,4,1,0
0,40,25,10,9,1,0
0,40,41,13,13,6,1
0,40,24,9,2,1,0
0,40,44,10,9,6,0
0,50,29,13,5,1,0
0,40,51,9,8,1,0
0,40,39,6,8,1,0
0,40,28,10,2,2,0
0,38,48,10,9,1,0
0,50,34,13,5,1,0
0,40,45,9,9,1,1
0,40,47,9,11,1,0
0,45,50,14,4,1,0
0,40,32,14,6,1,0
0,43,46,9,9,1,0
0,42,32,13,8,1,0
0,40,34,9,4,1,0
0,62,32,9,4,2,0
0,40,35,13,4,1,1
0,45,29,9,7,5,0
0,48,46,9,11,1,0
0,80,30,15,6,1,0
0,40,34,10,11,5,0
0,40,35,10,7,1,0
0,45,31,10,11,1,1
0,40,21,12,9,1,0
0,40,40,10,2,4,0
0,40,48,9,2,1,0
0,40,41,3,3,1,1
0,42,33,13,9,1,0
0,40,31,10,2,1,0
0,48,54,10,2,2,0
0,40,51,9,10,2,0
0,40,25,9,2,1,0
0,40,43,8,11,5,0
0,20,26,9,3,2,0
0,40,27,10,9,1,0
0,50,24,9,8,1,0
0,65,50,4,11,1,1
0,35,55,13,5,1,1
0,42,42,9,8,1,0
0,60,59,10,10,2,0
0,40,20,7,7,1,0
0,30,23,9,8,1,0
0,40,34,9,2,1,0
0,40,31,9,8,1,0
0,70,27,9,10,2,0
1,40,45,12,6,1,0
1,45,43,13,5,1,0
1,70,40,10,5,2,1
1,54,53,14,6,1,0
1,70,51,16,6,4,0
1,60,40,13,4,1,0
1,50,46,16,6,4,0
1,43,51,13,4,1,0
1,38,42,13,6,1,0
1,55,46,15,6,6,0
1,50,28,13,5,1,0
1,40,34,15,1,1,1
1,12,39,10,6,2,0
1,40,30,13,4,1,0
1,52,33,13,1,5,0
1,40,28,13,6,1,0
1,55,44,9,5,1,1
1,60,34,13,4,1,0
1,50,29,9,11,2,1
1,51,47,13,7,1,0
1,56,29,12,13,5,0
1,40,31,14,5,1,0
1,60,31,13,5,1,0
1,50,39,9,2,1,0
0,40,67,10,5,1,0
0,40,46,13,4,1,0
0,50,44,9,9,1,0
0,45,25,10,5,1,0
0,19,59,9,3,5,0
0,35,47,9,9,1,0
0,40,21,12,2,1,0
0,40,44,9,4,1,0
0,40,31,10,4,1,0
0,40,37,10,7,1,0
0,45,44,9,9,1,0
0,37,25,9,4,1,0
0,40,21,9,2,1,0
0,45,27,14,6,1,0
0,45,27,13,4,1,0
0,60,34,10,2,2,0
0,40,30,9,2,1,0
0,50,43,10,2,1,0
1,40,32,11,5,1,0
1,40,49,10,2,1,0
1,40,41,10,3,5,0
0,48,32,9,6,1,0
1,40,48,13,6,1,0
1,40,46,9,9,1,0
1,40,59,6,11,1,0
1,50,36,13,6,1,0
0,40,53,12,5,1,0
1,70,37,10,9,1,0
1,40,58,10,1,4,0
0,58,47,7,9,1,0
0,40,40,10,3,1,0
1,40,45,10,2,2,0
1,37,30,11,11,1,0
1,50,60,9,2,2,0
1,40,29,10,2,1,0
1,60,29,10,2,2,0
1,45,32,10,11,1,0
0,40,50,9,8,1,0
1,44,41,9,2,1,0
1,40,29,10,13,5,0
1,45,59,9,2,1,0
1,44,37,10,4,3,0
0,47,47,10,2,1,0
1,60,27,13,5,1,0
0,40,34,10,1,1,0
1,50,41,7,2,1,0
0,40,42,13,5,5,0
0,40,50,14,5,1,0
0,40,41,9,2,1,0
1,70,45,13,10,2,0
0,60,42,13,5,1,0
0,55,46,11,2,1,0
0,40,57,13,9,6,1
1,60,38,10,4,3,1
1,50,45,15,6,3,0
1,40,34,10,5,1,0
1,40,35,9,2,6,0
0,40,34,9,9,1,0
0,40,44,9,2,1,1
1,40,44,10,5,5,0
0,40,50,10,4,3,0
1,40,41,9,5,1,0
0,40,65,4,5,5,0
0,40,45,13,5,1,0
0,40,36,14,6,4,0
0,40,31,13,5,1,0
0,40,42,10,5,1,0
0,40,46,13,6,5,0
0,40,35,9,2,1,0
0,38,54,13,4,1,0
0,38,34,9,2,1,0
0,40,29,9,7,1,0
0,50,24,9,2,1,0
0,46,44,10,4,1,0
0,36,33,13,6,1,0
0,40,47,11,5,5,0
0,40,28,13,9,1,0
0,40,38,10,3,1,0
0,40,41,10,2,1,0
0,50,50,9,2,1,0
0,40,29,10,6,4,0
0,5,50,11,4,2,0
0,42,49,12,7,1,0
0,40,31,13,4,1,1
0,40,44,10,11,1,0
0,40,48,14,6,5,0
0,70,39,10,4,1,0
0,40,39,11,6,1,0
0,40,32,9,5,4,0
0,40,42,10,6,5,0
0,40,25,13,5,1,0
0,40,42,7,1,4,0
0,40,44,12,1,5,0
0,40,38,13,5,1,0
0,40,54,13,6,1,0
0,42,37,13,6,1,0
0,38,62,13,9,5,0
0,40,72,16,5,5,0
0,20,66,10,11,1,0
0,40,33,9,9,5,0
0,40,29,9,4,1,0
0,40,25,13,1,1,1
0,40,39,13,4,1,1
0,40,33,9,2,1,0
0,40,53,9,5,6,0
0,40,52,13,9,1,0
0,40,23,13,6,5,0
0,40,60,9,5,1,0
0,40,27,4,8,1,0
0,40,34,12,9,1,0
0,42,43,10,4,2,0
0,40,33,11,9,1,0
0,45,31,11,4,1,0
0,40,50,10,9,4,0
0,36,32,11,6,1,0
0,60,34,7,11,1,0
0,38,69,10,9,6,0
0,36,65,9,9,1,0
1,42,57,9,11,1,0
1,50,42,13,6,1,0
0,60,49,9,6,1,0
0,52,40,9,5,1,0
0,40,43,13,6,5,0
0,38,59,9,5,1,0
0,40,39,13,1,4,0
0,40,49,13,5,5,0
0,35,39,9,9,6,0
0,40,49,9,6,1,1
0,40,39,10,5,1,0
0,40,43,5,8,1,0
0,40,41,9,9,1,0
0,40,46,12,1,1,0
0,40,47,9,2,1,0
0,12,68,9,11,1,0
0,40,52,9,6,1,0
0,45,46,14,5,1,0
0,20,49,14,6,5,0
0,45,37,14,5,1,0
0,40,38,13,9,1,1
0,40,40,10,1,1,0
0,40,36,13,6,1,0
0,40,28,6,8,1,0
1,60,54,15,6,3,0
1,40,52,9,5,1,1
1,40,53,9,4,3,0
1,50,52,13,5,1,0
1,60,46,15,6,1,0
1,60,43,13,5,1,0
1,20,49,13,6,1,0
1,50,50,10,5,1,0
1,40,22,9,6,2,1
1,55,43,10,4,3,0
1,60,65,13,4,3,0
1,60,26,15,6,1,0
1,45,52,15,6,2,0
1,50,46,15,6,1,0
1,45,36,15,6,1,0
1,70,40,15,6,2,0
1,35,52,15,6,3,0
1,40,32,9,2,3,0
1,40,53,9,5,1,0
1,55,47,15,6,1,1
1,50,37,15,6,2,0
1,65,39,15,6,3,0
1,36,38,16,5,1,0
1,65,44,15,6,1,0
1,60,57,15,6,3,0
1,50,51,14,6,1,0
1,20,78,13,5,2,0
1,40,36,10,9,1,0
1,80,49,14,6,3,1
1,50,54,15,6,2,1
1,65,41,13,4,3,0
1,40,46,13,9,5,0
1,60,33,16,4,1,0
1,20,36,10,4,2,0
1,40,63,9,2,1,0
1,70,38,15,6,1,0
1,56,33,9,8,1,0
1,50,47,14,5,1,0
1,50,28,12,6,1,0
1,65,52,15,6,3,0
1,50,30,13,5,1,0
1,60,50,14,5,1,0
1,50,32,13,6,1,0
1,40,46,13,4,1,0
1,35,49,15,6,2,0
1,40,30,9,11,1,0
1,60,32,13,4,1,0
1,40,59,15,6,1,1
1,72,46,13,4,3,0
1,40,32,9,2,1,0
1,40,21,10,13,1,0
1,70,56,16,6,3,0
1,40,43,15,6,1,0
1,35,30,13,6,1,0
1,40,39,14,6,1,0
1,60,46,15,6,3,0
1,35,50,9,5,2,0
1,40,60,9,5,1,0
1,50,47,16,5,1,0
1,40,56,9,9,2,0
1,50,53,13,5,1,1
1,55,42,10,5,1,0
1,50,48,14,5,1,0
1,65,41,15,6,1,0
1,50,72,15,6,3,0
1,55,55,14,5,1,0
1,40,33,13,6,1,0
1,40,62,13,4,3,0
1,65,52,16,6,3,0
1,55,50,13,5,1,0
1,40,28,9,4,3,0
1,40,42,6,7,5,0
1,40,42,13,6,1,0
1,80,50,15,6,3,0
1,70,41,16,6,3,0
1,50,47,14,5,1,0
1,57,38,15,6,4,1
1,45,57,10,4,2,0
1,50,42,15,6,2,0
1,48,47,15,6,1,0
1,35,51,9,5,2,0
1,40,42,13,9,5,0
1,50,47,15,6,3,0
1,50,74,15,6,1,0
1,55,39,16,6,1,0
1,60,43,15,6,1,0
1,60,47,10,4,1,0
1,30,52,13,9,2,0
1,40,48,13,1,1,0
1,60,55,13,4,3,0
1,40,50,9,6,1,0
1,80,49,14,4,6,0
1,50,30,9,2,2,0
1,45,52,9,4,1,0
1,50,46,15,6,1,0
1,35,58,13,6,1,0
1,43,59,13,6,2,0
1,50,50,9,2,2,0
1,55,43,16,6,1,0
1,55,47,13,5,1,0
1,40,65,13,5,1,0
1,30,33,10,9,1,0
1,37,53,16,6,1,0
1,80,42,14,4,2,0
1,40,69,15,6,2,0
1,45,44,13,5,3,0
1,50,44,15,6,2,0
1,50,38,15,6,3,0
1,70,39,13,5,1,0
1,50,32,13,4,1,0
1,50,41,10,5,1,0
1,70,31,13,3,1,0
1,50,50,15,5,2,0
1,65,49,9,4,1,0
1,60,29,15,6,2,0
1,50,48,15,5,1,0
1,75,40,13,6,5,0
1,30,45,16,6,1,0
1,40,60,9,3,1,0
1,37,49,15,6,3,0
1,40,56,15,6,3,0
1,40,71,14,5,3,0
1,40,57,14,4,3,0
1,35,64,15,6,3,0
1,60,41,13,6,1,0
1,70,49,16,6,2,0
1,37,55,5,2,1,0
1,50,48,13,5,2,0
1,50,40,14,5,2,0
1,40,55,15,5,1,0
1,70,44,13,5,3,0
1,65,38,14,6,1,0
1,50,34,13,4,1,0
1,50,37,9,4,2,0
1,70,51,15,6,2,1
1,65,65,13,5,3,0
1,60,38,14,6,2,0
1,40,65,16,5,3,0
1,60,37,13,4,1,0
1,60,38,15,6,1,0
1,55,50,15,6,3,0
1,40,55,6,2,1,0
1,70,38,14,5,1,0
1,55,22,10,4,2,0
1,55,47,14,5,1,0
1,40,43,15,5,3,0
1,40,47,15,5,1,0
1,40,57,9,2,5,0
0,24,27,1,10,1,1
0,50,63,14,10,2,0
0,3,18,9,13,1,0
0,20,19,9,3,1,0
0,60,55,9,5,2,0
1,50,46,14,5,1,0
1,50,35,13,5,1,0
1,50,47,15,6,3,0
1,55,55,9,2,2,0
1,40,34,13,4,1,0
1,40,25,12,4,1,0
1,60,56,14,5,3,0
1,50,25,13,10,1,0
1,35,41,14,6,1,0
1,40,37,9,10,2,0
1,60,47,14,4,1,0
1,50,36,15,5,1,0
1,40,58,15,6,3,0
1,56,45,10,2,1,0
1,60,49,13,5,1,0
1,48,37,9,2,1,0
1,20,56,10,10,2,0
1,60,37,14,5,1,1
1,45,59,14,4,1,0
1,60,30,13,5,1,0
1,45,29,15,6,1,1
1,40,36,13,5,1,0
1,60,51,15,6,3,0
1,45,38,13,5,1,0
1,55,36,13,1,3,0
1,50,41,14,5,1,0
1,40,47,14,1,1,0
1,55,64,13,5,1,0
1,50,64,13,5,1,0
1,40,51,14,6,1,0
1,50,54,13,10,2,0
1,40,53,15,6,2,1
1,65,46,16,6,1,0
1,50,51,14,5,2,0
1,42,45,14,4,3,0
1,64,43,16,6,6,0
1,45,59,16,6,6,0
1,25,37,10,9,1,0
1,36,45,15,6,3,0
1,36,45,15,6,6,0
1,50,32,11,5,1,0
1,40,36,15,6,2,0
1,35,47,13,12,1,0
1,60,73,12,6,1,0
1,50,68,12,4,3,0
0,40,61,9,10,2,0
1,48,67,15,6,1,0
1,40,65,14,4,1,0
1,10,63,10,6,2,0
1,60,90,14,5,5,0
1,35,79,16,6,1,1
1,60,67,14,6,1,0
1,72,90,15,6,1,0
1,55,68,16,6,1,0
1,60,65,15,6,1,0
1,72,62,9,5,3,0
1,50,69,10,5,1,0
1,40,67,16,4,2,0
1,40,66,13,4,1,0
1,35,70,13,6,2,0
1,40,68,10,4,2,0
1,40,68,13,5,5,0
1,25,74,10,5,3,0
1,40,71,10,5,4,0
1,30,67,9,6,3,1
1,40,68,13,4,1,0
1,40,77,16,10,3,0
1,50,71,10,5,3,0
1,50,76,13,9,1,0
1,50,83,6,10,3,0
1,45,68,13,5,1,0
1,45,69,13,6,2,0
1,35,66,16,6,5,1
1,36,73,10,9,1,0
1,4,67,11,5,2,0
1,40,66,13,6,1,0
1,55,66,15,5,6,0
1,25,67,15,6,2,0
1,20,67,10,5,3,0
1,45,79,8,4,3,0
1,2,67,14,6,2,0
1,40,74,9,9,1,0
1,40,67,9,5,3,0
1,72,67,14,5,5,0
1,16,67,9,9,1,1
1,40,69,9,11,1,0
1,8,74,13,2,2,1
1,60,44,13,5,1,0
1,35,58,9,4,3,0
1,40,57,14,4,4,0
1,60,46,16,5,1,0
1,60,38,13,4,1,0
1,80,38,13,5,3,0
1,45,46,15,6,1,0
1,60,43,10,2,1,0
1,60,33,13,5,1,0
1,45,39,13,5,1,0
1,50,39,13,5,3,0
1,52,54,9,2,2,0
1,44,33,14,6,1,0
1,45,54,16,6,1,0
1,50,51,14,5,3,0
1,50,47,13,4,2,0
1,35,53,9,9,6,0
1,55,64,13,5,3,0
1,65,30,12,6,2,0
1,60,52,13,4,1,0
1,40,48,14,6,1,0
1,50,44,13,6,1,1
1,40,53,9,5,6,0
1,35,64,13,5,2,0
1,40,39,14,5,1,0
1,45,50,14,6,1,0
1,65,57,14,4,3,0
1,40,59,13,4,2,0
1,40,44,14,5,1,0
1,40,37,13,5,1,0
1,50,56,13,4,3,0
1,40,64,13,5,1,0
1,40,32,13,1,1,0
1,55,39,11,5,3,0
1,50,57,15,11,3,0
1,60,35,10,5,1,0
1,50,51,13,4,2,0
1,50,44,13,5,1,0
1,35,57,15,4,2,0
1,40,47,9,8,1,0
1,60,51,16,6,1,1
1,55,50,9,4,2,1
1,45,52,10,5,1,0
1,40,47,9,10,3,0
1,60,34,13,5,1,0
1,55,37,13,2,3,0
1,50,49,10,5,3,0
1,60,54,10,11,1,0
1,50,39,9,4,1,0
1,60,39,15,6,2,0
1,50,32,13,6,1,0
1,40,34,15,6,3,0
1,65,53,14,5,1,0
1,60,53,16,6,4,1
1,50,52,10,4,3,0
1,50,37,13,6,5,0
1,55,53,14,5,1,0
1,40,37,13,6,1,0
1,50,47,12,5,1,0
1,60,58,9,5,2,0
1,50,39,13,5,1,0
1,45,46,10,2,1,0
1,50,49,14,5,1,0
1,40,46,10,4,1,0
1,45,32,13,5,1,0
1,60,50,13,5,3,0
1,18,61,10,1,1,0
1,75,33,13,6,1,0
1,56,31,10,13,5,0
1,50,39,15,6,2,0
1,55,45,9,5,3,0
1,50,35,14,6,1,0
1,45,36,14,4,1,0
1,30,40,14,5,3,1
1,50,47,9,10,2,0
1,70,41,14,5,1,0
1,60,52,15,6,3,0
1,40,43,12,5,1,0
1,30,55,16,6,1,0
1,40,39,13,1,1,0
1,50,61,13,6,1,0
1,60,46,13,5,1,0
1,60,49,11,4,1,0
1,60,52,10,11,1,1
1,40,58,13,4,1,0
1,40,49,13,13,5,0
1,44,46,9,11,1,0
1,50,47,14,5,3,0
1,60,47,13,4,3,0
1,40,36,9,6,5,0
1,50,63,15,6,3,0
1,45,37,14,5,1,0
1,40,46,13,5,1,0
1,47,39,15,5,1,0
1,40,53,10,6,1,0
1,60,30,10,5,1,0
1,60,32,15,4,1,0
1,50,47,16,6,6,0
1,48,55,13,5,1,0
1,40,57,9,2,1,0
1,99,39,13,11,1,0
1,60,37,9,4,1,0
1,50,32,15,6,1,0
1,40,50,13,1,1,0
1,50,41,15,6,1,0
1,45,43,13,4,1,0
1,60,45,13,5,1,0
1,37,40,14,6,6,0
1,50,55,13,4,1,0
1,50,59,10,2,1,0
1,40,63,13,4,1,1
1,36,34,13,6,1,0
1,40,50,14,6,5,0
1,40,51,13,5,3,0
1,50,36,14,5,1,0
1,60,54,13,5,1,1
1,40,42,9,1,1,0
1,50,40,14,5,1,0
1,40,42,10,5,5,0
1,50,36,13,6,1,0
1,50,32,10,5,3,0
1,38,53,14,5,6,0
1,55,46,15,5,2,0
1,60,52,14,6,3,0
1,40,33,14,6,1,0
1,60,32,10,5,1,0
1,55,43,15,6,1,0
1,50,50,9,2,1,0
1,40,38,13,5,1,0
1,40,43,13,5,6,0
1,40,53,11,5,1,0
1,60,30,14,5,1,0
1,55,59,13,4,2,0
1,80,44,15,6,1,0
1,50,41,14,6,1,0
1,40,60,9,2,1,0
1,60,42,13,2,2,0
1,40,42,16,6,2,0
1,50,48,13,5,1,0
1,42,55,13,5,1,0
1,40,49,13,5,6,0
1,40,50,14,4,1,0
1,35,55,9,2,1,0
1,45,44,14,2,1,0
1,45,46,13,5,1,0
1,50,40,13,5,1,0
1,50,39,13,6,2,1
1,40,30,10,13,5,0
1,32,44,16,5,1,0
1,15,60,9,9,3,0
1,40,60,10,5,1,0
1,45,36,15,6,1,0
1,45,36,13,4,3,0
1,70,39,8,11,1,0
1,50,40,11,4,3,0
1,40,51,10,9,1,0
1,60,45,14,5,1,1
1,60,51,14,5,1,0
1,40,47,13,1,1,0
1,50,59,13,2,1,0
1,40,47,11,6,1,0
1,50,46,15,6,4,0
1,50,35,13,4,1,0
1,40,39,10,9,1,0
1,55,52,13,4,2,0
1,50,32,15,6,4,0
1,45,40,15,6,1,0
1,38,61,9,5,1,0
1,50,57,13,5,1,0
1,40,48,14,6,6,0
1,50,51,14,4,1,0
1,70,34,13,2,2,1
1,40,62,13,5,1,0
1,40,42,15,5,1,0
1,40,59,13,6,1,0
1,50,57,15,6,3,1
1,80,59,14,5,3,0
1,40,50,13,5,1,0
1,20,61,15,6,1,0
1,55,44,13,11,1,0
1,50,41,16,5,1,1
1,50,43,13,6,1,0
1,65,46,14,5,1,0
1,40,42,15,4,1,1
1,50,37,12,11,1,0
1,50,46,10,5,1,0
1,40,46,15,6,2,0
1,50,47,13,6,1,0
1,50,46,11,5,1,0
1,60,59,10,5,3,0
1,45,48,13,6,1,0
1,55,47,15,6,1,0
1,50,43,13,5,1,0
1,40,44,13,13,5,0
1,50,45,14,5,1,0
1,45,43,15,6,5,0
1,24,40,14,6,1,0
1,65,50,14,5,1,0
1,50,52,13,4,3,0
1,30,40,15,6,1,0
1,40,44,16,5,1,1
1,40,47,13,6,1,0
1,40,58,12,5,3,0
1,50,50,14,5,1,0
1,40,54,13,5,3,0
1,40,50,13,6,1,0
1,50,43,9,5,1,0
1,55,52,10,5,1,1
1,60,44,9,10,2,0
1,60,58,9,5,1,0
1,40,45,12,2,1,0
1,35,30,13,6,1,0
1,40,40,15,6,3,0
1,50,49,10,5,3,0
1,60,52,14,5,3,0
1,80,35,9,11,1,0
1,50,49,10,5,3,0
1,45,50,11,7,1,0
1,48,31,13,6,1,1
1,40,53,14,6,5,0
1,40,34,13,4,1,0
1,40,46,13,5,4,0
1,75,44,15,6,6,0
1,40,45,13,2,1,0
1,50,50,16,6,1,0
1,65,49,15,6,2,0
1,55,41,16,6,2,0
1,40,58,14,5,1,1
1,65,44,13,10,3,0
1,60,36,10,4,3,0
1,40,57,14,5,4,0
1,48,39,15,5,1,0
1,55,55,13,5,1,0
1,45,42,13,5,1,0
1,55,47,14,5,3,0
1,40,55,15,6,6,0
1,99,45,10,4,1,0
1,50,32,13,4,1,0
1,40,58,10,5,4,0
1,50,31,10,5,1,0
1,60,49,12,6,1,0
1,40,52,12,6,1,0
1,40,28,9,5,1,0
1,40,55,15,5,4,0
1,65,42,15,6,3,0
1,40,46,13,11,1,0
1,40,40,15,6,2,0
1,40,45,16,6,2,0
1,40,51,14,6,5,0
1,40,48,15,6,3,0
1,50,53,10,5,3,0
1,40,46,13,13,5,0
1,40,41,13,6,3,0
1,50,42,13,5,6,0
1,40,51,13,6,1,0
1,40,38,9,5,1,0
1,40,52,9,5,3,0
1,60,50,16,6,3,0
1,60,45,14,5,1,0
1,80,45,9,4,2,0
1,40,49,13,4,2,0
1,40,54,10,4,1,0
1,40,51,16,6,3,0
1,50,56,13,5,3,0
1,40,58,9,4,2,0
1,60,43,13,4,3,0
1,50,46,14,6,1,0
1,50,43,13,5,1,0
1,50,59,15,11,1,0
1,35,47,14,6,5,0
1,50,33,13,5,1,0
1,40,56,13,6,5,0
1,45,41,13,4,1,0
1,32,43,14,5,1,0
1,55,47,14,5,1,0
1,32,42,10,6,1,0
1,50,48,15,6,6,0
1,34,61,10,9,1,0
1,45,60,13,5,1,0
1,65,38,13,5,1,0
1,45,28,13,4,1,0
1,38,54,12,13,1,1
1,40,48,14,5,1,0
1,40,31,9,6,1,0
1,40,38,13,6,1,0
1,50,32,13,5,1,0
1,50,42,10,5,1,0
1,40,41,15,5,2,0
1,55,40,15,6,1,1
1,35,44,14,6,5,0
1,60,57,15,6,3,0
1,45,34,10,2,1,0
1,55,52,13,5,1,0
1,45,37,9,2,1,0
1,40,56,12,5,1,0
1,50,38,13,5,1,0
1,50,47,13,5,1,0
1,60,53,9,4,1,0
1,40,37,13,5,1,0
1,45,31,10,4,1,0
1,50,47,13,2,1,0
1,55,46,13,5,1,0
1,40,55,10,2,1,0
1,60,43,15,6,1,0
1,60,46,15,6,3,0
1,40,45,13,5,1,0
1,45,43,10,5,3,0
1,40,61,11,4,1,0
1,50,49,14,5,1,0
1,50,39,13,4,1,0
1,50,54,9,4,1,0
1,50,62,16,6,1,0
1,84,51,16,5,1,0
1,99,40,13,6,1,0
1,40,46,9,5,3,0
1,70,38,13,6,1,0
1,60,57,13,5,1,0
1,45,39,11,5,1,0
1,28,28,13,5,1,0
1,50,36,15,6,6,0
1,45,63,13,6,1,0
1,60,41,13,13,1,0
1,40,56,12,4,1,0
1,60,51,15,6,3,0
1,43,45,15,6,3,0
1,40,43,14,6,5,0
1,60,41,11,6,1,0
