age,workclass,education,marital.status,occupation,relationship,race,sex,hours.per.week,native.country,income
46,4,14,2,9,0,4,1,45,0,1
33,2,9,2,0,0,4,1,50,0,1
38,2,15,2,3,0,4,1,50,0,1
50,2,12,2,2,0,4,1,45,0,1
46,2,1,2,2,0,4,1,40,0,1
41,4,12,2,11,5,4,0,35,0,1
56,2,9,2,9,0,4,1,65,0,1
39,2,9,2,9,0,4,1,50,0,1
46,4,10,2,9,0,4,1,50,0,1
48,1,5,2,13,0,4,1,40,0,0
35,2,10,2,9,0,1,1,40,1,1
56,2,15,2,2,0,4,1,60,0,1
49,3,11,2,3,0,4,1,60,0,1
61,5,14,2,9,0,4,1,40,0,1
43,2,11,2,2,0,4,1,40,0,1
37,2,11,2,2,0,4,1,50,0,0
43,2,9,2,6,0,4,1,40,0,1
41,2,11,2,11,0,4,1,40,0,1
30,2,9,2,0,0,4,1,40,0,1
58,2,15,2,10,0,4,1,40,0,1
40,2,11,2,9,0,4,1,40,0,1
44,5,12,2,3,0,4,1,40,0,1
40,2,9,2,3,0,4,1,32,0,1
58,2,11,2,2,0,4,1,40,0,0
48,4,11,2,2,0,4,1,40,0,1
49,2,11,2,6,0,4,1,40,0,0
50,2,9,2,3,0,4,1,50,0,1
43,2,9,2,11,0,4,1,55,0,1
53,2,11,2,13,0,4,1,40,0,1
42,2,10,2,9,0,4,1,50,0,1
56,3,11,2,11,0,4,1,40,0,1
44,2,9,2,3,0,4,1,56,0,1
29,2,9,2,9,5,4,0,50,0,1
35,2,11,2,11,0,4,1,40,0,1
44,2,11,2,11,0,4,1,40,0,1
34,0,9,2,10,0,4,1,48,0,1
42,2,12,2,9,0,1,1,55,1,1
43,2,9,2,9,0,4,1,40,0,1
57,2,8,2,9,0,4,1,45,0,0
32,2,9,2,3,0,4,1,60,0,1
33,2,9,2,0,0,4,1,45,0,1
43,4,15,2,3,0,4,1,15,0,1
32,2,11,2,11,0,4,1,50,0,1
36,2,11,2,2,0,4,1,48,0,1
50,4,11,2,11,0,4,1,60,0,1
27,2,11,2,13,0,4,1,45,0,0
60,2,14,2,3,0,4,1,40,0,1
53,2,12,2,3,0,4,1,50,0,1
61,5,10,2,9,0,4,1,40,0,1
32,2,9,2,11,0,4,1,40,0,1
52,3,9,2,3,0,4,1,60,1,1
37,2,11,2,3,0,4,1,55,0,1
33,2,11,2,12,5,4,0,40,0,1
57,4,10,2,11,0,4,1,40,0,1
43,2,11,2,2,0,4,1,99,0,1
50,2,11,2,3,0,4,1,40,0,1
43,2,15,2,2,0,4,1,40,0,1
45,2,11,2,7,0,4,1,40,0,1
37,4,11,2,11,0,4,1,45,0,1
31,2,12,2,9,0,4,1,43,0,1
33,2,7,2,2,0,4,1,50,0,1
56,4,11,2,7,0,4,1,50,1,1
43,2,15,2,9,5,4,0,50,0,1
52,2,0,2,2,0,4,1,47,0,1
38,2,9,2,9,0,4,1,40,0,1
57,2,11,2,13,0,4,1,40,0,1
41,2,15,2,2,0,4,1,50,0,1
37,2,11,2,3,0,4,1,50,0,1
42,2,11,2,2,0,4,1,40,0,1
44,2,12,2,9,0,4,1,35,0,1
39,2,9,2,3,0,4,1,50,0,1
53,0,15,2,3,5,1,0,40,1,1
51,2,15,2,3,0,4,1,65,0,1
38,2,9,2,3,0,4,1,50,0,1
43,1,15,2,10,0,4,1,40,0,1
33,3,7,2,3,0,4,1,60,0,1
43,2,9,2,11,0,4,1,40,0,1
35,2,9,2,3,0,4,1,45,0,1
41,2,15,2,3,0,4,1,50,0,1
45,2,15,2,2,0,4,1,40,0,1
59,2,11,2,6,0,4,1,40,0,1
30,1,12,2,9,0,4,1,45,0,1
32,5,9,2,10,0,4,1,45,0,1
39,0,9,2,10,0,4,1,60,0,1
43,4,9,2,9,5,4,0,70,0,1
32,2,9,2,3,0,4,1,55,0,1
39,1,11,2,10,0,4,1,40,0,1
37,1,9,2,9,0,4,1,40,0,1
34,2,15,2,3,5,4,0,40,0,1
46,2,15,2,12,0,4,1,45,0,1
51,1,10,2,9,0,4,1,40,0,1
29,2,11,2,11,0,4,1,55,0,1
34,2,9,2,9,5,4,0,40,0,1
50,2,15,2,2,0,4,1,35,0,1
34,2,15,2,5,0,4,1,40,0,1
58,2,0,2,13,0,4,1,40,0,1
56,4,4,2,3,0,4,1,67,0,1
34,4,9,2,9,0,2,1,48,0,1
36,1,9,2,9,0,4,1,40,0,1
46,2,11,2,6,0,4,1,40,0,1
50,4,11,2,3,0,4,1,40,0,1
27,3,9,2,3,0,4,1,45,0,1
32,2,7,2,2,0,4,1,40,1,1
44,3,11,2,3,0,4,1,70,0,1
39,2,11,2,11,0,4,1,46,0,1
33,2,11,2,0,5,4,0,20,0,1
59,0,11,2,2,0,4,1,40,0,1
59,2,15,2,2,0,4,1,55,0,1
51,5,15,2,11,0,4,1,40,0,1
37,2,8,2,2,0,4,1,40,0,1
57,2,11,2,12,0,2,1,40,1,1
25,2,8,2,9,5,4,0,40,0,1
54,2,11,2,13,0,4,1,65,0,1
47,1,15,2,13,0,4,1,40,0,1
52,5,10,2,9,0,4,1,70,1,1
40,2,9,2,9,0,4,1,40,0,1
27,2,9,2,6,0,4,1,60,0,1
31,2,9,2,3,0,2,1,40,0,1
41,3,11,2,11,0,4,1,55,0,1
41,2,11,2,13,0,4,1,45,0,1
50,2,11,2,3,0,2,1,55,0,1
36,2,15,2,6,0,4,1,40,0,1
27,2,11,2,0,5,2,0,40,0,1
46,2,15,2,11,0,4,1,40,0,1
61,4,11,2,3,0,4,1,40,0,1
39,1,9,2,9,0,4,1,40,0,1
47,2,11,2,13,0,4,1,45,0,1
45,2,11,2,6,0,4,1,40,0,1
55,5,11,2,12,5,4,0,40,0,1
38,4,1,2,3,0,4,1,45,0,1
57,2,9,2,11,0,4,1,55,0,1
38,4,0,2,11,0,4,1,40,0,1
28,2,9,2,0,0,4,1,40,0,1
40,2,15,2,5,0,4,1,40,0,1
36,2,9,2,9,0,4,1,50,0,1
36,2,11,2,2,0,4,1,60,0,1
30,4,11,2,3,0,4,1,50,0,1
35,2,11,2,0,5,4,0,42,0,1
32,4,11,2,13,0,4,1,60,0,1
55,2,11,2,5,0,4,1,40,0,1
29,2,11,2,6,0,4,1,30,0,1
37,3,7,2,11,0,4,1,40,0,1
36,2,8,2,3,0,4,1,50,0,1
40,5,10,2,9,0,4,1,50,0,1
26,2,12,2,9,0,4,1,40,0,1
44,2,12,2,9,0,4,1,60,0,1
47,2,9,2,3,0,4,1,40,0,1
35,2,12,2,9,0,4,1,40,0,1
58,2,15,2,11,0,4,1,40,0,1
41,3,11,2,11,0,4,1,55,0,1
41,2,11,2,2,0,4,1,40,0,1
38,1,10,2,3,0,4,1,50,0,1
47,4,9,2,11,0,4,1,40,0,1
39,2,11,2,13,0,2,1,40,0,1
42,2,15,2,11,0,4,1,50,0,1
42,2,9,2,11,0,4,1,40,0,1
37,2,8,2,9,5,4,0,35,0,1
41,2,9,2,9,0,4,1,40,0,1
51,2,11,2,2,0,4,1,40,0,1
50,2,9,2,2,0,4,1,50,0,1
43,2,0,2,6,0,2,1,40,0,1
28,2,7,2,12,0,4,1,70,0,1
35,3,7,2,11,0,4,1,45,0,1
59,2,11,2,3,0,4,1,40,0,1
28,2,9,2,9,0,4,1,40,0,1
42,4,14,2,9,0,4,1,40,0,1
51,2,12,2,3,0,4,1,47,0,1
54,2,12,2,3,0,4,1,44,0,1
45,2,11,2,2,0,4,1,40,0,1
38,1,9,2,9,5,2,0,40,0,1
46,0,12,2,1,0,4,1,40,0,1
33,1,15,2,10,0,4,1,40,0,1
36,2,9,2,3,0,4,1,40,0,1
36,1,10,2,9,0,4,1,50,0,1
61,0,15,2,0,0,4,1,40,0,1
30,3,11,2,2,0,4,1,48,0,1
50,2,8,2,9,5,4,0,36,0,1
58,2,8,2,2,0,4,1,48,0,1
43,2,9,2,6,0,4,1,40,0,1
40,2,15,2,2,0,4,1,68,0,1
55,0,11,2,12,0,4,1,40,0,1
52,2,9,2,3,0,4,1,40,0,1
44,4,15,2,2,0,4,1,55,0,1
39,0,14,2,9,0,4,1,50,0,1
45,2,9,2,11,0,4,1,60,0,1
42,4,9,2,9,0,4,1,40,0,1
29,2,15,2,3,0,4,1,50,0,1
46,2,15,2,13,0,4,1,40,0,1
55,2,9,2,3,0,4,1,40,0,1
33,4,14,2,9,0,4,1,40,0,1
44,2,15,2,13,0,4,1,60,0,1
37,2,9,2,3,0,4,1,47,0,1
64,3,7,2,11,0,4,1,50,0,1
43,5,12,2,9,0,4,1,45,0,1
36,2,9,2,11,0,4,1,35,0,1
55,2,9,2,3,0,4,1,40,0,1
34,2,11,2,3,0,4,1,45,0,1
29,2,8,2,6,0,4,1,48,0,1
37,2,15,2,3,0,2,1,60,1,1
42,2,9,2,0,5,1,0,40,1,1
41,4,7,2,2,0,4,1,40,0,1
45,1,15,2,2,0,4,1,40,1,1
35,2,11,2,11,0,1,1,50,1,1
61,2,8,2,2,0,4,1,60,0,1
49,2,15,2,3,0,4,1,40,0,1
52,4,11,2,4,0,4,1,60,0,1
46,1,7,2,10,0,4,1,50,0,1
23,2,12,2,9,0,1,1,50,1,1
36,2,15,2,2,0,4,1,40,0,1
43,1,11,2,3,0,3,1,40,0,1
35,1,12,2,9,0,4,1,40,0,1
39,2,11,2,6,0,4,1,40,0,1
39,2,9,2,3,0,4,1,40,0,1
47,1,12,2,9,0,4,1,50,0,1
53,1,15,2,10,0,4,1,40,0,1
53,2,15,2,13,0,4,1,45,0,1
26,2,12,4,9,1,4,0,40,0,0
52,2,11,4,11,1,4,1,50,0,0
61,2,4,0,13,1,4,1,56,0,0
28,1,11,4,10,2,2,1,40,0,0
42,2,12,0,9,1,4,0,40,0,0
44,1,12,4,9,1,4,1,42,0,0
51,2,11,5,6,1,4,1,40,0,0
39,1,11,0,2,1,4,1,40,0,0
36,5,9,0,9,1,4,1,44,0,0
45,2,15,0,3,1,4,1,50,0,0
27,2,9,4,3,1,4,1,40,0,0
40,1,12,4,0,1,4,0,35,0,0
25,2,9,4,11,1,4,0,40,0,0
47,2,11,0,11,3,4,1,40,0,0
32,2,9,4,9,1,4,1,50,0,0
53,2,11,5,0,4,4,0,38,0,0
32,2,15,4,11,3,4,1,60,0,0
49,2,11,0,2,1,4,1,40,0,0
27,2,8,4,9,1,4,0,36,1,0
26,2,9,4,3,1,4,1,38,0,0
60,4,11,5,7,1,2,1,50,0,0
56,4,12,0,11,1,4,1,60,0,0
58,2,7,0,0,1,4,1,40,0,0
39,2,9,4,11,1,4,1,50,0,0
53,2,12,0,9,4,4,0,38,0,0
27,2,15,4,2,1,1,1,45,1,0
46,1,12,0,9,1,4,0,60,0,0
30,2,11,4,3,1,4,1,45,0,0
38,1,11,4,2,1,4,1,40,1,0
41,2,9,4,9,1,4,0,40,0,0
27,2,11,4,13,1,4,1,75,0,0
43,2,9,0,12,1,4,1,40,0,0
30,0,9,4,9,1,4,1,40,0,0
25,2,9,4,9,1,4,0,40,0,0
26,4,9,0,3,1,4,1,38,0,0
53,1,9,0,9,1,4,0,54,0,0
39,2,1,0,2,1,4,1,46,0,0
47,1,15,0,9,1,4,0,40,0,0
44,2,15,5,2,1,4,1,55,0,0
61,4,11,2,4,0,4,1,60,0,1
44,2,7,2,2,0,4,1,40,0,1
28,2,11,2,2,0,4,1,42,0,1
34,2,9,2,9,0,4,1,40,1,1
39,2,9,2,11,0,4,1,40,0,1
41,2,8,2,12,0,4,1,48,0,1
35,2,9,2,3,0,4,1,70,0,1
34,2,11,2,2,0,4,1,50,0,1
30,2,7,2,3,0,4,1,50,0,1
30,2,11,2,2,0,4,1,50,0,1
33,1,9,2,0,0,4,1,45,0,1
31,2,11,2,2,0,4,1,40,0,1
50,2,11,2,12,0,4,1,40,0,1
27,2,11,2,9,0,4,1,45,0,1
37,4,11,2,3,0,4,1,65,0,1
30,2,11,2,2,0,4,1,40,0,1
49,2,15,2,9,0,4,1,44,0,1
52,5,12,2,9,5,2,0,40,0,1
39,1,2,2,13,0,4,1,40,1,1
37,2,11,2,6,0,4,1,48,0,1
39,2,12,2,9,0,4,1,50,0,1
38,2,9,2,3,0,4,1,54,0,1
44,2,9,2,9,0,4,1,40,0,1
45,2,15,2,2,0,4,1,40,0,1
54,2,11,2,11,0,4,1,40,0,1
58,2,7,2,6,0,2,1,40,0,1
36,0,9,2,0,0,4,1,55,0,1
45,2,6,2,7,0,4,1,40,0,1
46,0,8,2,12,0,4,1,40,0,1
41,2,11,2,11,0,4,1,45,0,1
41,0,12,2,3,0,4,1,40,0,1
34,2,11,2,2,0,4,1,50,0,1
33,0,10,2,9,0,4,1,40,0,1
63,2,9,2,11,0,4,1,40,0,1
56,2,15,2,11,0,4,1,50,0,1
48,1,11,2,12,5,4,0,40,0,1
40,2,7,2,3,0,4,1,55,0,1
59,2,15,2,3,0,4,1,45,0,1
32,2,9,2,11,0,4,1,50,0,1
29,1,9,2,9,0,4,1,60,1,1
41,2,11,2,2,0,4,1,40,0,1
30,2,15,2,11,0,4,1,40,0,1
34,5,12,2,6,0,4,1,40,0,1
41,2,15,2,13,0,4,1,65,0,1
46,2,9,2,9,0,4,1,45,0,1
39,2,12,2,3,0,4,1,45,0,1
26,2,11,2,2,0,2,1,60,0,1
27,2,9,2,11,0,4,1,55,0,1
61,2,9,2,9,0,4,1,40,0,1
37,2,9,2,3,5,4,0,40,0,1
67,2,15,2,11,0,4,1,70,0,0
66,3,11,2,11,0,4,1,10,0,1
74,4,9,2,3,0,4,1,12,0,1
66,5,11,2,3,0,4,1,40,0,1
71,4,15,5,11,4,2,1,2,0,0
80,2,15,4,9,1,4,1,60,0,0
24,2,11,4,7,1,4,0,40,0,0
28,4,15,4,13,1,4,1,40,0,0
59,2,11,0,11,4,4,0,30,0,0
24,2,11,4,11,3,4,0,32,0,0
24,2,15,4,11,3,4,1,40,0,0
52,2,11,6,11,4,4,0,40,0,0
39,4,9,0,0,1,4,1,40,0,0
43,2,11,0,7,1,2,0,35,0,0
22,2,0,4,11,1,4,0,25,0,0
30,2,7,0,0,3,4,0,40,0,0
21,2,1,3,5,3,4,1,40,1,0
24,2,11,0,10,3,4,0,40,0,0
21,2,15,4,11,3,4,0,28,0,0
49,2,12,0,3,4,4,1,45,0,1
52,2,9,0,9,4,4,0,40,0,1
38,2,15,0,2,1,4,1,40,0,0
30,2,9,4,11,1,4,1,48,0,0
38,1,9,4,3,4,1,1,40,1,0
25,2,2,4,6,1,4,1,40,0,0
34,2,9,4,3,2,4,0,45,0,0
24,0,9,4,9,1,4,1,45,0,0
25,2,9,4,9,1,4,1,40,0,0
31,2,9,4,3,1,4,1,38,0,0
39,0,9,4,0,1,4,1,40,0,0
35,2,11,0,13,1,4,1,60,0,0
31,1,0,4,13,2,4,1,40,0,0
30,2,11,4,6,1,4,1,42,0,0
42,1,12,4,9,1,4,0,35,0,0
42,2,15,0,3,1,4,0,50,0,0
41,2,9,4,9,1,4,0,40,0,0
46,2,11,0,2,1,4,1,40,0,0
34,2,9,4,3,1,4,1,40,0,0
36,2,9,0,3,1,4,1,40,0,0
36,2,9,4,11,1,4,0,40,0,0
44,0,7,0,0,1,2,0,40,0,0
28,2,11,0,7,1,4,0,52,0,0
52,2,11,0,0,4,4,0,38,0,0
43,2,9,4,0,1,4,1,40,0,0
45,2,11,2,6,5,4,0,40,0,0
30,2,9,2,9,0,4,1,45,0,0
50,1,15,2,0,0,4,1,48,0,0
41,1,9,2,9,5,4,0,20,0,0
31,2,15,2,0,5,4,0,20,0,0
27,3,11,2,2,0,4,1,40,0,0
63,2,9,2,11,0,4,1,35,0,0
33,2,11,2,0,5,4,0,25,0,0
28,2,11,2,13,0,4,1,40,0,0
34,1,15,2,2,0,4,1,40,0,0
31,2,8,2,2,0,4,1,40,0,0
30,2,14,2,9,0,2,1,40,1,0
47,5,7,2,10,0,4,1,40,0,0
35,2,11,2,2,0,4,1,40,0,0
32,2,15,2,11,0,4,1,47,0,0
33,4,15,2,11,0,4,1,50,0,0
38,2,11,2,2,0,4,1,48,0,0
35,3,15,2,11,0,4,1,40,0,0
42,2,11,2,13,0,4,1,43,0,0
47,0,9,2,2,0,4,1,40,0,0
34,1,11,2,7,5,4,0,35,0,0
53,2,15,2,3,0,4,1,40,0,0
37,2,7,2,9,0,4,1,45,0,0
33,2,15,2,2,0,4,1,40,0,0
38,1,9,2,2,0,4,1,40,0,0
52,2,15,2,3,0,4,1,60,0,0
35,1,9,2,3,0,4,1,80,0,0
46,2,12,2,0,0,4,1,60,0,0
28,2,11,2,2,0,4,1,30,0,0
58,2,7,2,2,0,4,1,40,0,0
29,3,9,2,3,0,4,1,70,0,0
30,2,15,2,2,0,4,1,40,0,0
53,0,11,2,13,0,4,1,50,0,0
53,2,11,2,7,0,2,1,40,0,0
31,2,7,2,0,5,4,0,40,0,0
46,5,15,2,3,0,4,1,40,0,0
59,2,8,2,11,0,4,1,50,0,0
62,4,11,2,2,0,4,1,40,0,0
46,2,11,2,5,0,4,1,35,0,0
45,2,15,2,11,0,4,1,50,0,0
63,5,15,2,0,0,4,1,40,0,0
73,2,3,2,13,0,4,1,20,0,0
75,4,15,2,2,0,2,1,40,0,0
45,1,14,0,9,4,2,0,40,0,0
39,2,11,0,6,4,4,1,40,0,0
32,5,15,0,10,4,4,0,38,0,0
25,2,9,4,3,3,4,0,60,0,0
24,2,6,4,6,1,4,1,40,0,0
24,2,11,4,7,3,2,1,30,0,0
31,2,1,0,5,2,2,1,40,0,0
31,2,15,4,7,3,4,1,16,0,0
20,2,11,4,0,1,2,0,30,0,0
39,2,15,0,7,1,4,0,55,0,0
19,2,11,4,7,3,4,0,40,0,0
18,2,11,4,11,1,4,0,40,0,0
18,2,15,4,7,3,4,1,20,0,0
19,1,15,4,0,3,4,0,30,0,0
17,2,1,4,7,3,4,1,15,0,0
17,2,2,4,7,3,4,0,25,0,0
19,2,15,4,11,3,0,0,25,0,0
21,2,15,4,0,3,4,0,35,0,0
23,2,15,4,0,1,4,0,40,0,0
39,4,0,3,7,1,4,0,15,0,0
20,2,15,4,0,3,4,0,28,0,0
20,5,7,4,7,3,4,1,20,0,0
21,2,11,4,7,1,4,0,16,0,0
18,2,11,4,5,3,4,0,15,0,0
19,2,15,4,12,3,4,1,16,0,0
22,2,15,4,13,3,4,1,30,0,0
26,2,13,3,6,1,4,1,40,1,0
19,2,11,4,7,1,4,0,40,0,0
22,2,11,3,11,1,4,1,40,0,0
37,2,9,4,6,1,2,1,32,0,0
47,2,6,0,7,1,4,0,30,0,0
57,2,11,6,7,2,4,0,25,0,0
21,2,15,4,2,3,4,1,30,0,0
21,2,11,4,7,2,2,1,25,0,0
25,1,11,4,4,3,4,1,16,0,0
23,2,9,4,6,3,4,0,40,0,0
17,2,6,4,5,3,4,1,15,0,0
17,2,1,4,5,3,4,1,18,0,0
20,2,15,4,7,3,4,1,36,0,0
21,2,15,4,12,3,4,0,9,0,0
32,2,11,2,3,0,4,1,60,0,0
50,3,11,2,2,0,4,1,60,0,0
31,2,15,2,7,0,4,1,50,0,0
60,4,6,2,4,0,4,1,84,0,0
34,2,11,2,2,0,4,1,40,0,0
34,2,8,2,6,0,4,1,50,0,0
45,0,11,2,0,0,4,1,40,0,0
57,2,15,2,3,0,4,1,45,0,0
55,2,1,2,7,0,2,1,40,0,0
61,2,15,2,3,0,4,1,40,0,0
51,4,9,2,3,0,4,1,70,0,0
35,2,11,2,4,0,4,1,50,0,0
29,2,15,2,2,0,4,1,40,0,0
40,2,11,2,3,0,4,1,45,0,0
46,4,11,2,4,0,4,1,50,0,0
48,2,5,2,13,0,4,1,55,0,0
36,1,9,2,9,0,4,1,50,0,0
46,4,11,2,4,0,4,1,50,0,0
42,2,11,2,2,0,4,1,40,0,0
57,2,15,2,2,0,4,1,45,0,0
43,2,15,2,7,0,4,1,44,0,0
28,2,11,2,6,0,4,1,50,0,0
49,2,11,2,11,0,4,1,44,0,0
49,4,11,2,4,0,4,1,98,0,0
33,2,11,2,11,0,4,1,55,0,0
30,2,15,2,11,0,4,1,45,0,0
54,2,11,2,11,0,4,1,50,0,0
56,3,15,2,3,0,4,1,40,0,0
36,5,9,2,9,5,4,0,38,0,0
40,4,11,2,2,0,4,1,40,0,0
32,2,11,2,2,0,4,1,40,0,0
47,4,7,2,2,0,4,1,65,0,0
40,2,13,2,7,0,4,1,40,1,0
37,2,11,2,13,0,4,1,60,0,0
28,2,8,4,6,1,4,0,42,0,0
37,2,11,0,2,1,4,1,55,0,0
48,2,15,6,3,4,2,0,38,0,0
31,2,11,0,2,3,4,1,50,0,0
26,2,9,4,3,1,4,0,50,0,0
23,2,11,4,11,1,4,1,55,0,0
49,2,11,0,2,1,4,1,40,0,0
56,5,12,0,9,1,4,1,40,0,0
47,2,8,0,9,1,4,0,40,0,0
34,2,11,4,9,1,4,0,45,0,0
32,2,11,4,11,3,2,0,45,0,0
28,2,15,4,3,1,4,1,60,0,0
38,1,12,4,9,1,4,0,55,0,0
34,2,11,0,11,1,4,1,45,0,0
36,2,7,4,9,1,4,1,45,0,0
30,2,11,4,13,4,4,0,70,0,0
26,2,12,4,9,1,4,0,40,0,0
40,2,12,4,9,1,4,0,40,0,0
56,1,10,0,9,1,4,0,38,0,0
44,1,12,4,9,1,4,0,40,0,0
33,1,8,4,0,3,4,1,55,0,0
53,1,12,6,9,4,2,0,35,0,0
61,2,11,6,2,1,2,0,50,0,0
65,4,14,0,9,1,4,1,40,0,0
81,4,9,6,9,1,4,0,3,1,0
68,1,11,6,10,1,4,1,20,0,0
39,3,6,2,3,0,4,1,40,1,0
61,2,5,2,13,0,2,1,40,0,0
61,2,5,2,13,0,4,1,40,0,0
46,2,5,2,7,0,1,1,40,1,0
56,3,2,2,3,0,4,1,40,0,0
30,2,1,2,5,0,1,1,40,1,0
35,5,11,2,2,0,4,1,40,0,0
34,2,15,2,2,0,4,1,38,0,0
27,2,15,2,6,0,4,1,40,0,0
65,1,12,2,9,0,4,1,4,1,0
74,4,15,2,9,0,4,1,35,0,0
26,2,4,2,2,0,4,1,50,0,0
62,2,14,2,9,0,4,1,70,0,0
45,2,11,2,5,0,4,1,45,0,0
28,2,11,2,11,0,4,1,40,0,0
37,2,11,2,2,0,4,1,40,0,0
28,2,11,2,11,0,4,1,60,0,0
46,2,15,2,6,0,4,1,40,0,0
39,0,11,2,0,0,2,1,40,0,0
37,2,11,2,2,0,4,1,40,0,0
39,2,8,2,2,0,4,1,48,0,0
51,1,7,2,0,5,4,0,30,0,0
42,2,15,2,0,0,4,1,40,0,0
40,2,11,2,2,5,4,0,45,0,0
23,2,15,4,0,3,4,0,25,0,0
43,2,15,0,12,3,4,0,72,0,0
55,5,11,0,0,1,4,0,40,0,0
56,2,11,0,0,4,4,0,40,0,0
44,2,9,4,0,1,4,0,20,0,0
30,2,15,0,6,1,4,1,40,0,0
36,2,15,4,7,1,4,0,40,0,0
62,2,15,5,11,4,4,0,33,0,0
33,2,11,4,0,1,4,0,40,0,0
19,2,15,4,11,3,4,0,10,0,0
19,2,5,4,2,3,4,1,32,0,0
19,2,15,4,7,3,4,1,24,0,0
26,2,11,4,8,2,4,0,15,1,0
19,2,15,3,11,3,4,0,40,0,0
32,2,11,4,6,3,2,0,20,0,0
22,2,15,4,7,1,4,1,10,0,0
21,2,15,4,12,3,4,1,16,0,0
25,2,0,4,5,3,2,1,40,0,0
21,2,8,4,4,1,4,0,30,0,0
21,5,15,4,3,3,4,1,10,0,0
17,2,1,4,11,3,4,0,12,0,0
57,2,5,6,11,2,4,0,3,0,0
23,2,9,4,11,1,4,1,12,0,0
30,2,11,4,11,1,4,0,30,0,0
18,2,1,4,5,3,4,1,40,0,0
17,2,0,4,7,3,4,0,18,0,0
39,2,5,4,7,3,4,1,35,0,0
18,2,1,4,7,3,2,1,23,0,0
17,1,0,4,10,3,4,0,40,0,0
21,5,15,4,11,3,2,0,12,0,0
18,2,15,4,5,3,2,0,35,0,0
19,2,2,4,7,3,4,1,20,0,0
18,2,1,4,11,3,2,0,20,0,0
18,2,15,4,0,3,4,1,15,0,0
17,0,1,4,0,1,2,0,40,0,0
17,2,0,4,7,3,4,0,12,0,0
19,2,0,4,5,2,4,1,45,0,0
20,2,15,4,11,3,4,1,15,0,0
57,4,3,6,2,2,4,0,45,1,0
17,2,0,4,7,3,4,0,10,0,0
21,2,15,4,11,3,4,0,22,0,0
46,2,9,4,6,1,4,0,8,0,0
18,2,11,4,11,3,4,0,20,0,0
23,2,11,4,2,3,2,0,20,0,0
27,2,11,6,2,4,4,0,26,0,0
48,2,0,0,6,4,4,0,32,0,0
46,2,5,3,8,4,4,0,24,1,0
31,2,11,4,11,3,4,0,30,0,0
25,2,7,0,12,3,4,0,25,0,0
26,2,11,5,2,4,2,0,40,0,0
35,2,11,0,7,4,2,0,40,0,0
27,2,9,4,11,1,2,0,40,0,0
42,2,9,0,11,1,4,1,40,0,0
20,2,11,4,6,3,4,1,40,0,0
32,2,15,0,4,1,4,0,54,0,0
50,0,11,0,9,1,4,1,40,0,0
55,2,9,4,12,2,4,0,38,0,0
29,5,8,4,12,1,4,0,64,0,0
41,2,5,0,2,1,4,1,40,0,0
25,2,9,4,3,1,4,1,60,0,0
29,2,9,4,9,1,3,0,40,0,0
23,2,11,4,11,1,4,1,48,0,0
25,2,9,4,2,3,4,1,35,0,0
42,2,15,0,6,1,4,1,40,0,0
41,4,11,0,13,1,4,1,40,0,0
32,2,9,4,11,1,4,0,40,0,0
25,2,15,4,0,3,4,1,40,0,0
41,5,9,4,10,1,2,1,40,1,0
24,2,11,4,2,1,4,1,40,0,0
44,5,15,0,0,1,2,0,40,0,0
29,2,9,4,3,1,4,1,50,0,0
51,2,11,4,6,1,4,0,40,0,0
39,2,0,6,6,1,2,1,40,0,0
28,4,15,4,2,1,4,1,40,0,0
48,2,15,0,0,1,4,0,38,0,0
34,2,9,4,3,1,4,1,50,0,0
45,2,11,0,0,1,1,0,40,1,0
47,2,11,0,13,1,4,1,40,0,0
50,2,12,0,11,1,4,0,45,0,0
32,2,12,4,9,1,4,0,40,0,0
46,2,11,0,0,4,4,0,43,0,0
32,2,9,0,6,1,4,0,42,0,0
34,2,11,0,11,1,4,0,40,0,0
32,4,11,0,11,3,4,1,62,0,0
35,2,9,4,11,3,1,1,40,1,0
29,1,11,4,5,4,1,1,45,0,0
46,2,11,4,13,1,4,1,48,0,0
30,2,14,4,9,1,4,1,80,0,0
34,1,15,2,13,0,4,1,40,0,0
35,2,15,2,5,0,4,1,40,0,0
31,2,15,2,13,0,4,1,45,1,0
21,2,8,2,0,2,4,0,40,0,0
40,0,15,2,2,0,4,1,40,0,0
48,2,11,2,2,0,4,1,40,0,0
41,2,4,2,7,0,3,1,40,1,0
33,2,9,2,0,0,4,1,42,0,0
31,2,15,2,2,0,4,1,40,0,0
54,4,15,2,2,0,4,1,48,0,0
51,4,11,2,4,0,4,1,40,0,0
25,2,11,2,2,0,4,1,40,0,0
43,1,2,2,13,0,4,1,40,0,0
26,4,11,2,7,5,4,0,20,0,0
27,2,15,2,0,5,4,0,40,0,0
24,2,11,2,6,0,4,1,50,0,0
50,2,5,2,13,0,4,1,65,1,0
55,2,9,2,3,0,3,1,35,1,0
42,2,11,2,6,0,4,1,42,0,0
59,4,15,2,4,0,4,1,60,0,0
20,2,1,2,5,0,4,1,40,0,0
23,2,11,2,6,0,4,1,30,0,0
34,2,11,2,2,0,4,1,40,0,0
31,2,11,2,6,0,4,1,40,0,0
27,4,11,2,4,0,4,1,70,0,0
45,2,8,4,9,1,4,0,40,0,1
43,2,9,0,3,1,4,1,45,0,1
40,4,15,0,3,2,4,1,70,1,1
53,2,12,4,9,1,4,0,54,0,1
51,0,10,4,9,1,4,0,70,0,1
