income,hours.per.week,age,education,workclass,occupation,native.country
0,50,33,15,4,11,0
0,48,38,11,2,2,0
0,40,35,15,3,11,0
0,43,42,11,2,13,0
0,40,47,9,0,2,0
0,35,34,11,1,7,0
0,40,53,15,2,3,0
0,45,37,7,2,9,0
0,40,33,15,2,2,0
0,40,38,9,1,2,0
0,60,52,15,2,3,0
0,80,35,9,1,3,0
0,60,46,12,2,0,0
0,30,28,11,2,2,0
0,40,58,7,2,2,0
0,70,29,9,3,3,0
0,40,30,15,2,2,0
0,50,53,11,0,13,0
0,40,53,11,2,7,0
0,40,31,7,2,0,0
0,40,46,15,5,3,0
0,50,59,8,2,11,0
0,40,62,11,4,2,0
0,35,46,11,2,5,0
0,50,45,15,2,11,0
0,40,63,15,5,0,0
0,20,73,3,2,13,0
0,40,75,15,4,2,0
0,40,45,14,1,9,0
0,40,39,11,2,6,0
0,38,32,15,5,10,0
0,60,25,9,2,3,0
0,40,24,6,2,6,0
0,30,24,11,2,7,0
0,40,31,1,2,5,0
0,16,31,15,2,7,0
0,30,20,11,2,0,0
0,55,39,15,2,7,0
0,40,19,11,2,7,0
0,40,18,11,2,11,0
0,20,18,15,2,7,0
0,30,19,15,1,0,0
0,15,17,1,2,7,0
0,25,17,2,2,7,0
0,25,19,15,2,11,0
0,35,21,15,2,0,0
0,40,23,15,2,0,0
0,15,39,0,4,7,0
0,28,20,15,2,0,0
0,20,20,7,5,7,0
0,16,21,11,2,7,0
0,15,18,11,2,5,0
0,16,19,15,2,12,0
0,30,22,15,2,13,0
0,40,26,13,2,6,1
0,40,19,11,2,7,0
0,40,22,11,2,11,0
0,32,37,9,2,6,0
0,30,47,6,2,7,0
0,25,57,11,2,7,0
0,30,21,15,2,2,0
0,25,21,11,2,7,0
0,16,25,11,1,4,0
0,40,23,9,2,6,0
0,15,17,6,2,5,0
0,18,17,1,2,5,0
0,36,20,15,2,7,0
0,9,21,15,2,12,0
0,60,32,11,2,3,0
0,60,50,11,3,2,0
0,50,31,15,2,7,0
0,84,60,6,4,4,0
0,40,34,11,2,2,0
0,50,34,8,2,6,0
0,40,45,11,0,0,0
0,45,57,15,2,3,0
0,40,55,1,2,7,0
0,40,61,15,2,3,0
0,70,51,9,4,3,0
0,50,35,11,2,4,0
0,40,29,15,2,2,0
0,45,40,11,2,3,0
0,50,46,11,4,4,0
0,55,48,5,2,13,0
0,50,36,9,1,9,0
0,50,46,11,4,4,0
0,40,42,11,2,2,0
0,45,57,15,2,2,0
0,44,43,15,2,7,0
0,50,28,11,2,6,0
0,44,49,11,2,11,0
0,98,49,11,4,4,0
0,55,33,11,2,11,0
0,45,30,15,2,11,0
0,50,54,11,2,11,0
0,40,56,15,3,3,0
0,38,36,9,5,9,0
0,40,40,11,4,2,0
0,40,32,11,2,2,0
0,65,47,7,4,2,0
0,40,40,13,2,7,1
0,60,37,11,2,13,0
0,42,28,8,2,6,0
0,55,37,11,2,2,0
0,38,48,15,2,3,0
0,50,31,11,2,2,0
0,50,26,9,2,3,0
0,55,23,11,2,11,0
0,40,49,11,2,2,0
0,40,56,12,5,9,0
0,40,47,8,2,9,0
0,45,34,11,2,9,0
0,45,32,11,2,11,0
0,60,28,15,2,3,0
0,55,38,12,1,9,0
0,45,34,11,2,11,0
0,45,36,7,2,9,0
0,70,30,11,2,13,0
0,40,26,12,2,9,0
0,40,40,12,2,9,0
0,38,56,10,1,9,0
0,40,44,12,1,9,0
0,55,33,8,1,0,0
0,35,53,12,1,9,0
0,50,61,11,2,2,0
0,40,65,14,4,9,0
0,3,81,9,4,9,1
0,20,68,11,1,10,0
0,40,39,6,3,3,1
0,40,61,5,2,13,0
0,40,61,5,2,13,0
0,40,46,5,2,7,1
0,40,56,2,3,3,0
0,40,30,1,2,5,1
0,40,35,11,5,2,0
0,38,34,15,2,2,0
0,40,27,15,2,6,0
0,4,65,12,1,9,1
0,35,74,15,4,9,0
0,50,26,4,2,2,0
0,70,62,14,2,9,0
0,45,45,11,2,5,0
0,40,28,11,2,11,0
0,40,37,11,2,2,0
0,60,28,11,2,11,0
0,40,46,15,2,6,0
0,40,39,11,0,0,0
0,40,37,11,2,2,0
0,48,39,8,2,2,0
0,30,51,7,1,0,0
0,40,42,15,2,0,0
0,45,40,11,2,2,0
0,25,23,15,2,0,0
0,72,43,15,2,12,0
0,40,55,11,5,0,0
0,40,56,11,2,0,0
0,20,44,9,2,0,0
0,40,30,15,2,6,0
0,40,36,15,2,7,0
0,33,62,15,2,11,0
0,40,33,11,2,0,0
0,10,19,15,2,11,0
0,32,19,5,2,2,0
0,24,19,15,2,7,0
0,15,26,11,2,8,1
0,40,19,15,2,11,0
0,20,32,11,2,6,0
0,10,22,15,2,7,0
0,16,21,15,2,12,0
0,40,25,0,2,5,0
0,30,21,8,2,4,0
0,10,21,15,5,3,0
0,12,17,1,2,11,0
0,3,57,5,2,11,0
0,12,23,9,2,11,0
0,30,30,11,2,11,0
0,40,18,1,2,5,0
0,18,17,0,2,7,0
0,35,39,5,2,7,0
0,23,18,1,2,7,0
0,40,17,0,1,10,0
0,12,21,15,5,11,0
0,35,18,15,2,5,0
0,20,19,2,2,7,0
0,20,18,1,2,11,0
0,15,18,15,2,0,0
0,40,17,1,0,0,0
0,12,17,0,2,7,0
0,45,19,0,2,5,0
0,15,20,15,2,11,0
0,45,57,3,4,2,1
0,10,17,0,2,7,0
0,22,21,15,2,11,0
0,8,46,9,2,6,0
0,20,18,11,2,11,0
0,20,23,11,2,2,0
0,26,27,11,2,2,0
0,32,48,0,2,6,0
0,24,46,5,2,8,1
0,30,31,11,2,11,0
0,25,25,7,2,12,0
0,40,26,11,2,2,0
0,40,35,11,2,7,0
0,40,27,9,2,11,0
0,40,42,9,2,11,0
0,40,20,11,2,6,0
0,54,32,15,2,4,0
0,40,50,11,0,9,0
0,38,55,9,2,12,0
0,64,29,8,5,12,0
0,40,41,5,2,2,0
0,60,25,9,2,3,0
0,40,29,9,2,9,0
0,48,23,11,2,11,0
0,35,25,9,2,2,0
0,40,42,15,2,6,0
0,40,41,11,4,13,0
0,40,32,9,2,11,0
0,40,25,15,2,0,0
0,40,41,9,5,10,1
0,40,24,11,2,2,0
0,40,44,15,5,0,0
0,50,29,9,2,3,0
0,40,51,11,2,6,0
0,40,39,0,2,6,0
0,40,28,15,4,2,0
0,38,48,15,2,0,0
0,50,34,9,2,3,0
0,40,45,11,2,0,1
0,40,47,11,2,13,0
0,45,50,12,2,11,0
0,40,32,12,2,9,0
0,43,46,11,2,0,0
0,42,32,9,2,6,0
0,40,34,11,2,11,0
0,62,32,11,4,11,0
0,40,35,9,2,11,1
0,45,29,11,1,5,0
0,48,46,11,2,13,0
0,80,30,14,2,9,0
0,40,34,15,1,13,0
0,40,35,15,2,5,0
0,45,31,15,2,13,1
0,40,21,8,2,0,0
0,40,40,15,0,2,0
0,40,48,11,2,2,0
0,40,41,4,2,7,1
0,42,33,9,2,0,0
0,40,31,15,2,2,0
0,48,54,15,4,2,0
0,40,51,11,4,4,0
0,40,25,11,2,2,0
0,40,43,2,1,13,0
0,20,26,11,4,7,0
0,40,27,15,2,0,0
0,50,24,11,2,6,0
0,65,50,5,2,13,1
0,35,55,9,2,3,1
0,42,42,11,2,6,0
0,60,59,15,4,4,0
0,40,20,1,2,5,0
0,30,23,11,2,6,0
0,40,34,11,2,2,0
0,40,31,11,2,6,0
0,70,27,11,4,4,0
1,40,45,8,2,9,0
1,45,43,9,2,3,0
1,70,40,15,4,3,1
1,54,53,12,2,9,0
1,70,51,10,0,9,0
1,60,40,9,2,11,0
1,50,46,10,0,9,0
1,43,51,9,2,11,0
1,38,42,9,2,9,0
1,55,46,14,5,9,0
1,50,28,9,2,3,0
1,40,34,14,2,12,1
1,12,39,15,4,9,0
1,40,30,9,2,11,0
1,52,33,9,1,12,0
1,40,28,9,2,9,0
1,55,44,11,2,3,1
1,60,34,9,2,11,0
1,50,29,11,4,13,1
1,51,47,9,2,5,0
1,56,29,8,1,10,0
1,40,31,12,2,3,0
1,60,31,9,2,3,0
1,50,39,11,2,2,0
0,40,67,15,2,3,0
0,40,46,9,2,11,0
0,50,44,11,2,0,0
0,45,25,15,2,3,0
0,19,59,11,1,7,0
0,35,47,11,2,0,0
0,40,21,8,2,2,0
0,40,44,11,2,11,0
0,40,31,15,2,11,0
0,40,37,15,2,5,0
0,45,44,11,2,0,0
0,37,25,11,2,11,0
0,40,21,11,2,2,0
0,45,27,12,2,9,0
0,45,27,9,2,11,0
0,60,34,15,4,2,0
0,40,30,11,2,2,0
0,50,43,15,2,2,0
1,40,32,7,2,3,0
1,40,49,15,2,2,0
1,40,41,15,1,7,0
0,48,32,11,2,9,0
1,40,48,9,2,9,0
1,40,46,11,2,0,0
1,40,59,0,2,13,0
1,50,36,9,2,9,0
0,40,53,8,2,3,0
1,70,37,15,2,0,0
1,40,58,15,0,12,0
0,58,47,1,2,0,0
0,40,40,15,2,7,0
1,40,45,15,4,2,0
1,37,30,7,2,13,0
1,50,60,11,4,2,0
1,40,29,15,2,2,0
1,60,29,15,4,2,0
1,45,32,15,2,13,0
0,40,50,11,2,6,0
1,44,41,11,2,2,0
1,40,29,15,1,10,0
1,45,59,11,2,2,0
1,44,37,15,3,11,0
0,47,47,15,2,2,0
1,60,27,9,2,3,0
0,40,34,15,2,12,0
1,50,41,1,2,2,0
0,40,42,9,1,3,0
0,40,50,12,2,3,0
0,40,41,11,2,2,0
1,70,45,9,4,4,0
0,60,42,9,2,3,0
0,55,46,7,2,2,0
0,40,57,9,5,0,1
1,60,38,15,3,11,1
1,50,45,14,3,9,0
1,40,34,15,2,3,0
1,40,35,11,5,2,0
0,40,34,11,2,0,0
0,40,44,11,2,2,1
1,40,44,15,1,3,0
0,40,50,15,3,11,0
1,40,41,11,2,3,0
0,40,65,5,1,3,0
0,40,45,9,2,3,0
0,40,36,12,0,9,0
0,40,31,9,2,3,0
0,40,42,15,2,3,0
0,40,46,9,1,9,0
0,40,35,11,2,2,0
0,38,54,9,2,11,0
0,38,34,11,2,2,0
0,40,29,11,2,5,0
0,50,24,11,2,2,0
0,46,44,15,2,11,0
0,36,33,9,2,9,0
0,40,47,7,1,3,0
0,40,28,9,2,0,0
0,40,38,15,2,7,0
0,40,41,15,2,2,0
0,50,50,11,2,2,0
0,40,29,15,0,9,0
0,5,50,7,4,11,0
0,42,49,8,2,5,0
0,40,31,9,2,11,1
0,40,44,15,2,13,0
0,40,48,12,1,9,0
0,70,39,15,2,11,0
0,40,39,7,2,9,0
0,40,32,11,0,3,0
0,40,42,15,1,9,0
0,40,25,9,2,3,0
0,40,42,1,0,12,0
0,40,44,8,1,12,0
0,40,38,9,2,3,0
0,40,54,9,2,9,0
0,42,37,9,2,9,0
0,38,62,9,1,0,0
0,40,72,10,1,3,0
0,20,66,15,2,13,0
0,40,33,11,1,0,0
0,40,29,11,2,11,0
0,40,25,9,2,12,1
0,40,39,9,2,11,1
0,40,33,11,2,2,0
0,40,53,11,5,3,0
0,40,52,9,2,0,0
0,40,23,9,1,9,0
0,40,60,11,2,3,0
0,40,27,5,2,6,0
0,40,34,8,2,0,0
0,42,43,15,4,11,0
0,40,33,7,2,0,0
0,45,31,7,2,11,0
0,40,50,15,0,0,0
0,36,32,7,2,9,0
0,60,34,1,2,13,0
0,38,69,15,5,0,0
0,36,65,11,2,0,0
1,42,57,11,2,13,0
1,50,42,9,2,9,0
0,60,49,11,2,9,0
0,52,40,11,2,3,0
0,40,43,9,1,9,0
0,38,59,11,2,3,0
0,40,39,9,0,12,0
0,40,49,9,1,3,0
0,35,39,11,5,0,0
0,40,49,11,2,9,1
0,40,39,15,2,3,0
0,40,43,6,2,6,0
0,40,41,11,2,0,0
0,40,46,8,2,12,0
0,40,47,11,2,2,0
0,12,68,11,2,13,0
0,40,52,11,2,9,0
0,45,46,12,2,3,0
0,20,49,12,1,9,0
0,45,37,12,2,3,0
0,40,38,9,2,0,1
0,40,40,15,2,12,0
0,40,36,9,2,9,0
0,40,28,0,2,6,0
1,60,54,14,3,9,0
1,40,52,11,2,3,1
1,40,53,11,3,11,0
1,50,52,9,2,3,0
1,60,46,14,2,9,0
1,60,43,9,2,3,0
1,20,49,9,2,9,0
1,50,50,15,2,3,0
1,40,22,11,4,9,1
1,55,43,15,3,11,0
1,60,65,9,3,11,0
1,60,26,14,2,9,0
1,45,52,14,4,9,0
1,50,46,14,2,9,0
1,45,36,14,2,9,0
1,70,40,14,4,9,0
1,35,52,14,3,9,0
1,40,32,11,3,2,0
1,40,53,11,2,3,0
1,55,47,14,2,9,1
1,50,37,14,4,9,0
1,65,39,14,3,9,0
1,36,38,10,2,3,0
1,65,44,14,2,9,0
1,60,57,14,3,9,0
1,50,51,12,2,9,0
1,20,78,9,4,3,0
1,40,36,15,2,0,0
1,80,49,12,3,9,1
1,50,54,14,4,9,1
1,65,41,9,3,11,0
1,40,46,9,1,0,0
1,60,33,10,2,11,0
1,20,36,15,4,11,0
1,40,63,11,2,2,0
1,70,38,14,2,9,0
1,56,33,11,2,6,0
1,50,47,12,2,3,0
1,50,28,8,2,9,0
1,65,52,14,3,9,0
1,50,30,9,2,3,0
1,60,50,12,2,3,0
1,50,32,9,2,9,0
1,40,46,9,2,11,0
1,35,49,14,4,9,0
1,40,30,11,2,13,0
1,60,32,9,2,11,0
1,40,59,14,2,9,1
1,72,46,9,3,11,0
1,40,32,11,2,2,0
1,40,21,15,2,10,0
1,70,56,10,3,9,0
1,40,43,14,2,9,0
1,35,30,9,2,9,0
1,40,39,12,2,9,0
1,60,46,14,3,9,0
1,35,50,11,4,3,0
1,40,60,11,2,3,0
1,50,47,10,2,3,0
1,40,56,11,4,0,0
1,50,53,9,2,3,1
1,55,42,15,2,3,0
1,50,48,12,2,3,0
1,65,41,14,2,9,0
1,50,72,14,3,9,0
1,55,55,12,2,3,0
1,40,33,9,2,9,0
1,40,62,9,3,11,0
1,65,52,10,3,9,0
1,55,50,9,2,3,0
1,40,28,11,3,11,0
1,40,42,0,1,5,0
1,40,42,9,2,9,0
1,80,50,14,3,9,0
1,70,41,10,3,9,0
1,50,47,12,2,3,0
1,57,38,14,0,9,1
1,45,57,15,4,11,0
1,50,42,14,4,9,0
1,48,47,14,2,9,0
1,35,51,11,4,3,0
1,40,42,9,1,0,0
1,50,47,14,3,9,0
1,50,74,14,2,9,0
1,55,39,10,2,9,0
1,60,43,14,2,9,0
1,60,47,15,2,11,0
1,30,52,9,4,0,0
1,40,48,9,2,12,0
1,60,55,9,3,11,0
1,40,50,11,2,9,0
1,80,49,12,5,11,0
1,50,30,11,4,2,0
1,45,52,11,2,11,0
1,50,46,14,2,9,0
1,35,58,9,2,9,0
1,43,59,9,4,9,0
1,50,50,11,4,2,0
1,55,43,10,2,9,0
1,55,47,9,2,3,0
1,40,65,9,2,3,0
1,30,33,15,2,0,0
1,37,53,10,2,9,0
1,80,42,12,4,11,0
1,40,69,14,4,9,0
1,45,44,9,3,3,0
1,50,44,14,4,9,0
1,50,38,14,3,9,0
1,70,39,9,2,3,0
1,50,32,9,2,11,0
1,50,41,15,2,3,0
1,70,31,9,2,7,0
1,50,50,14,4,3,0
1,65,49,11,2,11,0
1,60,29,14,4,9,0
1,50,48,14,2,3,0
1,75,40,9,1,9,0
1,30,45,10,2,9,0
1,40,60,11,2,7,0
1,37,49,14,3,9,0
1,40,56,14,3,9,0
1,40,71,12,3,3,0
1,40,57,12,3,11,0
1,35,64,14,3,9,0
1,60,41,9,2,9,0
1,70,49,10,4,9,0
1,37,55,6,2,2,0
1,50,48,9,4,3,0
1,50,40,12,4,3,0
1,40,55,14,2,3,0
1,70,44,9,3,3,0
1,65,38,12,2,9,0
1,50,34,9,2,11,0
1,50,37,11,4,11,0
1,70,51,14,4,9,1
1,65,65,9,3,3,0
1,60,38,12,4,9,0
1,40,65,10,3,3,0
1,60,37,9,2,11,0
1,60,38,14,2,9,0
1,55,50,14,3,9,0
1,40,55,0,2,2,0
1,70,38,12,2,3,0
1,55,22,15,4,11,0
1,55,47,12,2,3,0
1,40,43,14,3,3,0
1,40,47,14,2,3,0
1,40,57,11,1,2,0
0,24,27,13,2,4,1
0,50,63,12,4,4,0
0,3,18,11,2,10,0
0,20,19,11,2,7,0
0,60,55,11,4,3,0
1,50,46,12,2,3,0
1,50,35,9,2,3,0
1,50,47,14,3,9,0
1,55,55,11,4,2,0
1,40,34,9,2,11,0
1,40,25,8,2,11,0
1,60,56,12,3,3,0
1,50,25,9,2,4,0
1,35,41,12,2,9,0
1,40,37,11,4,4,0
1,60,47,12,2,11,0
1,50,36,14,2,3,0
1,40,58,14,3,9,0
1,56,45,15,2,2,0
1,60,49,9,2,3,0
1,48,37,11,2,2,0
1,20,56,15,4,4,0
1,60,37,12,2,3,1
1,45,59,12,2,11,0
1,60,30,9,2,3,0
1,45,29,14,2,9,1
1,40,36,9,2,3,0
1,60,51,14,3,9,0
1,45,38,9,2,3,0
1,55,36,9,3,12,0
1,50,41,12,2,3,0
1,40,47,12,2,12,0
1,55,64,9,2,3,0
1,50,64,9,2,3,0
1,40,51,12,2,9,0
1,50,54,9,4,4,0
1,40,53,14,4,9,1
1,65,46,10,2,9,0
1,50,51,12,4,3,0
1,42,45,12,3,11,0
1,64,43,10,5,9,0
1,45,59,10,5,9,0
1,25,37,15,2,0,0
1,36,45,14,3,9,0
1,36,45,14,5,9,0
1,50,32,7,2,3,0
1,40,36,14,4,9,0
1,35,47,9,2,8,0
1,60,73,8,2,9,0
1,50,68,8,3,11,0
0,40,61,11,4,4,0
1,48,67,14,2,9,0
1,40,65,12,2,11,0
1,10,63,15,4,9,0
1,60,90,12,1,3,0
1,35,79,10,2,9,1
1,60,67,12,2,9,0
1,72,90,14,2,9,0
1,55,68,10,2,9,0
1,60,65,14,2,9,0
1,72,62,11,3,3,0
1,50,69,15,2,3,0
1,40,67,10,4,11,0
1,40,66,9,2,11,0
1,35,70,9,4,9,0
1,40,68,15,4,11,0
1,40,68,9,1,3,0
1,25,74,15,3,3,0
1,40,71,15,0,3,0
1,30,67,11,3,9,1
1,40,68,9,2,11,0
1,40,77,10,3,4,0
1,50,71,15,3,3,0
1,50,76,9,2,0,0
1,50,83,0,3,4,0
1,45,68,9,2,3,0
1,45,69,9,4,9,0
1,35,66,10,1,9,1
1,36,73,15,2,0,0
1,4,67,7,4,3,0
1,40,66,9,2,9,0
1,55,66,14,5,3,0
1,25,67,14,4,9,0
1,20,67,15,3,3,0
1,45,79,2,3,11,0
1,2,67,12,4,9,0
1,40,74,11,2,0,0
1,40,67,11,3,3,0
1,72,67,12,1,3,0
1,16,67,11,2,0,1
1,40,69,11,2,13,0
1,8,74,9,4,2,1
1,60,44,9,2,3,0
1,35,58,11,3,11,0
1,40,57,12,0,11,0
1,60,46,10,2,3,0
1,60,38,9,2,11,0
1,80,38,9,3,3,0
1,45,46,14,2,9,0
1,60,43,15,2,2,0
1,60,33,9,2,3,0
1,45,39,9,2,3,0
1,50,39,9,3,3,0
1,52,54,11,4,2,0
1,44,33,12,2,9,0
1,45,54,10,2,9,0
1,50,51,12,3,3,0
1,50,47,9,4,11,0
1,35,53,11,5,0,0
1,55,64,9,3,3,0
1,65,30,8,4,9,0
1,60,52,9,2,11,0
1,40,48,12,2,9,0
1,50,44,9,2,9,1
1,40,53,11,5,3,0
1,35,64,9,4,3,0
1,40,39,12,2,3,0
1,45,50,12,2,9,0
1,65,57,12,3,11,0
1,40,59,9,4,11,0
1,40,44,12,2,3,0
1,40,37,9,2,3,0
1,50,56,9,3,11,0
1,40,64,9,2,3,0
1,40,32,9,2,12,0
1,55,39,7,3,3,0
1,50,57,14,3,13,0
1,60,35,15,2,3,0
1,50,51,9,4,11,0
1,50,44,9,2,3,0
1,35,57,14,4,11,0
1,40,47,11,2,6,0
1,60,51,10,2,9,1
1,55,50,11,4,11,1
1,45,52,15,2,3,0
1,40,47,11,3,4,0
1,60,34,9,2,3,0
1,55,37,9,3,2,0
1,50,49,15,3,3,0
1,60,54,15,2,13,0
1,50,39,11,2,11,0
1,60,39,14,4,9,0
1,50,32,9,2,9,0
1,40,34,14,3,9,0
1,65,53,12,2,3,0
1,60,53,10,0,9,1
1,50,52,15,3,11,0
1,50,37,9,1,9,0
1,55,53,12,2,3,0
1,40,37,9,2,9,0
1,50,47,8,2,3,0
1,60,58,11,4,3,0
1,50,39,9,2,3,0
1,45,46,15,2,2,0
1,50,49,12,2,3,0
1,40,46,15,2,11,0
1,45,32,9,2,3,0
1,60,50,9,3,3,0
1,18,61,15,2,12,0
1,75,33,9,2,9,0
1,56,31,15,1,10,0
1,50,39,14,4,9,0
1,55,45,11,3,3,0
1,50,35,12,2,9,0
1,45,36,12,2,11,0
1,30,40,12,3,3,1
1,50,47,11,4,4,0
1,70,41,12,2,3,0
1,60,52,14,3,9,0
1,40,43,8,2,3,0
1,30,55,10,2,9,0
1,40,39,9,2,12,0
1,50,61,9,2,9,0
1,60,46,9,2,3,0
1,60,49,7,2,11,0
1,60,52,15,2,13,1
1,40,58,9,2,11,0
1,40,49,9,1,10,0
1,44,46,11,2,13,0
1,50,47,12,3,3,0
1,60,47,9,3,11,0
1,40,36,11,1,9,0
1,50,63,14,3,9,0
1,45,37,12,2,3,0
1,40,46,9,2,3,0
1,47,39,14,2,3,0
1,40,53,15,2,9,0
1,60,30,15,2,3,0
1,60,32,14,2,11,0
1,50,47,10,5,9,0
1,48,55,9,2,3,0
1,40,57,11,2,2,0
1,99,39,9,2,13,0
1,60,37,11,2,11,0
1,50,32,14,2,9,0
1,40,50,9,2,12,0
1,50,41,14,2,9,0
1,45,43,9,2,11,0
1,60,45,9,2,3,0
1,37,40,12,5,9,0
1,50,55,9,2,11,0
1,50,59,15,2,2,0
1,40,63,9,2,11,1
1,36,34,9,2,9,0
1,40,50,12,1,9,0
1,40,51,9,3,3,0
1,50,36,12,2,3,0
1,60,54,9,2,3,1
1,40,42,11,2,12,0
1,50,40,12,2,3,0
1,40,42,15,1,3,0
1,50,36,9,2,9,0
1,50,32,15,3,3,0
1,38,53,12,5,3,0
1,55,46,14,4,3,0
1,60,52,12,3,9,0
1,40,33,12,2,9,0
1,60,32,15,2,3,0
1,55,43,14,2,9,0
1,50,50,11,2,2,0
1,40,38,9,2,3,0
1,40,43,9,5,3,0
1,40,53,7,2,3,0
1,60,30,12,2,3,0
1,55,59,9,4,11,0
1,80,44,14,2,9,0
1,50,41,12,2,9,0
1,40,60,11,2,2,0
1,60,42,9,4,2,0
1,40,42,10,4,9,0
1,50,48,9,2,3,0
1,42,55,9,2,3,0
1,40,49,9,5,3,0
1,40,50,12,2,11,0
1,35,55,11,2,2,0
1,45,44,12,2,2,0
1,45,46,9,2,3,0
1,50,40,9,2,3,0
1,50,39,9,4,9,1
1,40,30,15,1,10,0
1,32,44,10,2,3,0
1,15,60,11,3,0,0
1,40,60,15,2,3,0
1,45,36,14,2,9,0
1,45,36,9,3,11,0
1,70,39,2,2,13,0
1,50,40,7,3,11,0
1,40,51,15,2,0,0
1,60,45,12,2,3,1
1,60,51,12,2,3,0
1,40,47,9,2,12,0
1,50,59,9,2,2,0
1,40,47,7,2,9,0
1,50,46,14,0,9,0
1,50,35,9,2,11,0
1,40,39,15,2,0,0
1,55,52,9,4,11,0
1,50,32,14,0,9,0
1,45,40,14,2,9,0
1,38,61,11,2,3,0
1,50,57,9,2,3,0
1,40,48,12,5,9,0
1,50,51,12,2,11,0
1,70,34,9,4,2,1
1,40,62,9,2,3,0
1,40,42,14,2,3,0
1,40,59,9,2,9,0
1,50,57,14,3,9,1
1,80,59,12,3,3,0
1,40,50,9,2,3,0
1,20,61,14,2,9,0
1,55,44,9,2,13,0
1,50,41,10,2,3,1
1,50,43,9,2,9,0
1,65,46,12,2,3,0
1,40,42,14,2,11,1
1,50,37,8,2,13,0
1,50,46,15,2,3,0
1,40,46,14,4,9,0
1,50,47,9,2,9,0
1,50,46,7,2,3,0
1,60,59,15,3,3,0
1,45,48,9,2,9,0
1,55,47,14,2,9,0
1,50,43,9,2,3,0
1,40,44,9,1,10,0
1,50,45,12,2,3,0
1,45,43,14,1,9,0
1,24,40,12,2,9,0
1,65,50,12,2,3,0
1,50,52,9,3,11,0
1,30,40,14,2,9,0
1,40,44,10,2,3,1
1,40,47,9,2,9,0
1,40,58,8,3,3,0
1,50,50,12,2,3,0
1,40,54,9,3,3,0
1,40,50,9,2,9,0
1,50,43,11,2,3,0
1,55,52,15,2,3,1
1,60,44,11,4,4,0
1,60,58,11,2,3,0
1,40,45,8,2,2,0
1,35,30,9,2,9,0
1,40,40,14,3,9,0
1,50,49,15,3,3,0
1,60,52,12,3,3,0
1,80,35,11,2,13,0
1,50,49,15,3,3,0
1,45,50,7,2,5,0
1,48,31,9,2,9,1
1,40,53,12,1,9,0
1,40,34,9,2,11,0
1,40,46,9,0,3,0
1,75,44,14,5,9,0
1,40,45,9,2,2,0
1,50,50,10,2,9,0
1,65,49,14,4,9,0
1,55,41,10,4,9,0
1,40,58,12,2,3,1
1,65,44,9,3,4,0
1,60,36,15,3,11,0
1,40,57,12,0,3,0
1,48,39,14,2,3,0
1,55,55,9,2,3,0
1,45,42,9,2,3,0
1,55,47,12,3,3,0
1,40,55,14,5,9,0
1,99,45,15,2,11,0
1,50,32,9,2,11,0
1,40,58,15,0,3,0
1,50,31,15,2,3,0
1,60,49,8,2,9,0
1,40,52,8,2,9,0
1,40,28,11,2,3,0
1,40,55,14,0,3,0
1,65,42,14,3,9,0
1,40,46,9,2,13,0
1,40,40,14,4,9,0
1,40,45,10,4,9,0
1,40,51,12,1,9,0
1,40,48,14,3,9,0
1,50,53,15,3,3,0
1,40,46,9,1,10,0
1,40,41,9,3,9,0
1,50,42,9,5,3,0
1,40,51,9,2,9,0
1,40,38,11,2,3,0
1,40,52,11,3,3,0
1,60,50,10,3,9,0
1,60,45,12,2,3,0
1,80,45,11,4,11,0
1,40,49,9,4,11,0
1,40,54,15,2,11,0
1,40,51,10,3,9,0
1,50,56,9,3,3,0
1,40,58,11,4,11,0
1,60,43,9,3,11,0
1,50,46,12,2,9,0
1,50,43,9,2,3,0
1,50,59,14,2,13,0
1,35,47,12,1,9,0
1,50,33,9,2,3,0
1,40,56,9,1,9,0
1,45,41,9,2,11,0
1,32,43,12,2,3,0
1,55,47,12,2,3,0
1,32,42,15,2,9,0
1,50,48,14,5,9,0
1,34,61,15,2,0,0
1,45,60,9,2,3,0
1,65,38,9,2,3,0
1,45,28,9,2,11,0
1,38,54,8,2,10,1
1,40,48,12,2,3,0
1,40,31,11,2,9,0
1,40,38,9,2,9,0
1,50,32,9,2,3,0
1,50,42,15,2,3,0
1,40,41,14,4,3,0
1,55,40,14,2,9,1
1,35,44,12,1,9,0
1,60,57,14,3,9,0
1,45,34,15,2,2,0
1,55,52,9,2,3,0
1,45,37,11,2,2,0
1,40,56,8,2,3,0
1,50,38,9,2,3,0
1,50,47,9,2,3,0
1,60,53,11,2,11,0
1,40,37,9,2,3,0
1,45,31,15,2,11,0
1,50,47,9,2,2,0
1,55,46,9,2,3,0
1,40,55,15,2,2,0
1,60,43,14,2,9,0
1,60,46,14,3,9,0
1,40,45,9,2,3,0
1,45,43,15,3,3,0
1,40,61,7,2,11,0
1,50,49,12,2,3,0
1,50,39,9,2,11,0
1,50,54,11,2,11,0
1,50,62,10,2,9,0
1,84,51,10,2,3,0
1,99,40,9,2,9,0
1,40,46,11,3,3,0
1,70,38,9,2,9,0
1,60,57,9,2,3,0
1,45,39,7,2,3,0
1,28,28,9,2,3,0
1,50,36,14,5,9,0
1,45,63,9,2,9,0
1,60,41,9,2,10,0
1,40,56,8,2,11,0
1,60,51,14,3,9,0
1,43,45,14,3,9,0
1,40,43,12,1,9,0
1,60,41,7,2,9,0
